41,373,KURAKKAN CRACKER 100G,1,2,1,1,69.12,80,125,14,30,
42,374,LEMON PUFF 100G,1,2,1,1,47.52,55,125,14,30,
43,375,LEMON PUFF 200G,1,2,1,1,86.4,100,125,14,30,
44,376,LITE MARIE 250G,1,2,1,1,86.4,100,125,14,30,
45,377,LITE MARIE 65G,1,2,1,1,21.6,25,125,14,30,
46,378,MILK CREAM 290G,1,2,1,1,86.4,100,125,14,30,
47,379,MILK CREAM 90G,1,2,1,1,34.56,40,125,14,30,
48,380,MILK SHORT CAKE 200G,1,2,1,1,86.4,100,125,14,30,
49,381,MILK SHORT CAKE 85G,1,2,1,1,43.2,50,125,14,30,
50,382,MILK SHORTIES 350G,1,2,1,1,112.32,130,125,14,30,
51,383,MILK SHORTIES 75G,1,2,1,1,25.92,30,125,14,30,
52,384,NICE 100G,1,2,1,1,42.24,50,125,14,30,
53,385,NICE 400G,1,2,1,1,160.52,190,125,14,30,
54,386,ONION BIS 170G,1,2,1,1,155.52,180,125,14,30,
55,387,ONION BIS 250G,1,2,1,1,276.48,320,125,14,30,
56,388,RICE RASIN COOKIES,1,2,1,1,69.12,80,125,14,30,
57,389,RINGO 300G,1,2,1,1,86.4,100,125,14,30,
58,390,RINGO 60G,1,2,1,1,17.28,20,125,14,30,
59,391,SAMAPOSHA BISCUT,1,2,1,1,38.88,45,125,14,30,
60,392,SAVOURY 20G,1,2,1,1,17.28,20,125,14,30,
61,393,SAVOURY NUTS 170G,1,2,1,1,155.52,180,125,14,30,
62,394,HANDY PACK 250G,1,2,1,1,86.4,100,125,14,30,
63,395,HANDY PACK 85G,1,2,1,1,34.56,40,125,14,30,
64,396,SNAK CRACKER 100G,1,2,1,1,86.4,100,125,14,30,
65,397,SNAK CRACKER 170G,1,2,1,1,155.52,180,125,14,30,
66,398,SNAK CRACKER 260G,1,2,1,1,276.48,320,125,14,30,
67,399,SUPER CREAM CRACKER 125G,1,2,1,1,47.52,55,125,14,30,
68,400,SUPER CREAM CRACKER 190G,1,2,1,1,69.12,80,125,14,30,
69,401,SUPER CREAM CRACKER 500G,1,2,1,1,169.92,200,125,14,30,
70,402,TEA TIME ASS 200G,1,2,1,1,120.96,140,125,14,30,
71,403,TIFIN 125G,1,2,1,1,77.76,90,125,14,30,
72,404,TIKIRI MARIE 360G,1,2,1,1,110.4,135,125,14,30,
73,405,TIKIRI MARIE 80G,1,2,1,1,24.67,30,125,14,30,
74,406,WAFER 400G,1,2,1,1,168.96,200,125,14,30,
75,407,WAFER 85G,1,2,1,1,42.24,50,125,14,30,
76,1594,LEMEN / ORANGE CREAM 400G,1,2,1,1,155.52,180,125,14,30,
77,1656,SUN CRACKER 115G,1,2,1,1,60.48,70,125,14,30,
78,1815,SHORTIES 65G,1,2,1,1,16.2,20,125,14,30,
79,1865,BUDDY MARIE,1,2,1,1,17.28,20,125,14,30,
80,1884,KOTHALAHIMBUTU  100G,1,2,1,1,69.12,80,125,14,30,
81,1983,TIFIN ONION 125G,1,2,1,1,77.76,90,125,14,30,
82,2008,STIX 20G,1,2,1,1,17.28,20,125,14,30,
83,2068,STIX 55G,1,2,1,1,42.24,50,125,14,30,
84,2069,STIX 100G,1,2,1,1,84.48,100,125,14,30,
85,2077,PREMIUM COOKIES,1,2,1,1,345.6,400,125,14,30,
86,2087,BRAN CRACKER 160G,1,2,1,1,62.8,80,125,14,30,
87,2158,PRIME CAKE COMPOUND 01KG,1,2,1,1,325,380,125,14,30,
88,2164,POTATO CRACKER,1,2,1,1,86.4,100,125,14,30,
89,2166,HANDY PACK 360G,1,2,1,1,129.6,150,125,14,30,
90,2188,SAVOURY 60G,1,2,1,1,43.2,50,125,14,30,
91,2201,GINGER BIS 200G,1,2,1,1,84.48,100,125,14,30,
92,2227,ROUNDS 300G,1,2,1,1,129.6,150,125,14,30,
93,652,LITTLE LION WAFERS 100G,1,2,49,1,39.6,45,55,14,30,
94,2131,WAFERS LITTLE LION 100G,1,2,49,1,53,60,55,14,30,
95,2205,BABY RUSKS GOLDEN COW 70G,1,2,49,1,97,110,55,14,30,
96,2206,BABY RUSKS GOLDEN COW 110G,1,2,49,1,152,170,55,14,30,
97,2147,WAFERS 18G [PUNCHI],1,2,88,1,8.5,10,203,14,30,
98,2124,COOKIES GINGER,1,BUTTER,CHOCOLATE 100G,2,122,1,60.9,70,30,14
99,2126,CHOCOLATE CHIPS COOKIES 400G,1,2,122,1,504.6,580,218,14,30,
100,2127,ASSORTED COOKIES 350G,1,2,122,1,413.25,475,218,14,30,
101,2128,GINGER COOKIES 240G,1,2,122,1,261,300,218,14,30,
102,99,CHOCOLATE FINGERS 16G,1,2,1,2,16.2,20,125,15,30,
103,100,CHUNKY CHOO TRIO 60G,1,2,1,2,40.5,60,125,15,30,
104,101,CHUNKY CHOC 120G,1,2,1,2,81,100,125,15,30,
105,102,CHUNKY CHOC 200G,1,2,1,2,145.8,180,125,15,30,
106,103,CHOC-MO 40G,1,2,1,2,40.5,50,125,15,30,
107,104,CHOC-MO 100G,1,2,1,2,97.2,120,125,15,30,
108,105,PEBBLES 12G CBL,1,2,1,2,8.1,10,125,15,30,
109,106,BUBBLES 45G,1,2,1,2,40.5,50,125,15,30,
110,107,BUBBLES 100G,1,2,1,2,81,100,125,15,30,
111,108,REVELLO FANTASY MILK 50G,1,2,1,2,89.1,110,125,15,30,
112,109,REVELLO FANTASY CASHEW 50G,1,2,1,2,105.3,130,125,15,30,
113,120,REVELLO HAZEL&NUT 100G,1,2,1,2,267.3,330,125,15,30,
114,121,REVELLO MILK 170G,1,2,1,2,283.5,350,125,15,30,
115,123,RAVE/TROPICA/CHAMP/MAGIC 26G,1,2,1,2,24.3,30,125,15,30,
116,124,CAKE SWISSROLL200G,1,2,1,2,170,200,125,15,30,
117,126,CHOCOLATE FINGERS 28G,1,2,1,2,24.3,30,125,15,30,
118,127,CHOCOLATE FINGERS 40G,1,2,1,2,32.4,40,125,15,30,
119,128,CHOCOLATE FINGERS 100G,1,2,1,2,64.8,80,125,15,30,
120,129,CHOCOLATE FINGERS 130G,1,2,1,2,81,100,125,15,30,
121,130,CHOCOLATE FINGERS 200G,1,2,1,2,121.5,150,125,15,30,
122,132,PEBBLES TUBE 25G,1,2,1,2,24.3,30,125,15,30,
123,133,CHOCOLATE 20G RS:20,1,2,1,2,16.2,20,125,15,30,
124,134,CHOCOLATE 30G RS:30,1,2,1,2,24.3,30,125,15,30,
125,135,CHOCOLATE 50G RS:50,1,2,1,2,40.5,50,125,15,30,
126,136,CHOCOLATE 100G RS:100,1,2,1,2,81,100,125,15,30,
127,137,REVELLO FANTASY PEANUT 50G,1,2,1,2,89.1,100,125,15,30,
128,138,REVELLO FANTASY HAZENUT 50G,1,2,1,2,267.3,330,125,15,30,
129,139,NIK-NAK/CHIT-CHAT 6G,1,2,1,2,3.88,5,125,15,30,
130,140,REVELLO MILK 50G,1,2,1,2,89.1,110,125,15,30,
131,141,REVELLO CRISPIES 50G,1,2,1,2,81.1,110,125,15,30,
132,142,REVELLO CASHEW 50G,1,2,1,2,105.3,130,125,15,30,
133,143,REVELLO MILK 100G,1,2,1,2,162,200,125,15,30,
134,144,REVELLO CRISPIES 100G,1,2,1,2,162,200,125,15,30,
135,145,REVELLO CASHEW 100G,1,2,1,2,194.4,240,125,15,30,
136,146,REVELLO ALMOND 100G,1,2,1,2,226.8,280,125,15,30,
137,147,REVELLO FRUIT & NUT 100G,1,2,1,2,210.6,260,125,15,30,
138,148,REVELLO CRISPIES 170G,1,2,1,2,283.5,350,125,15,30,
139,149,REVELLO HAZELNUT 170G,1,2,1,2,421.2,520,125,15,30,
140,150,REVELLO CASHEW 170G,1,2,1,2,307.8,380,125,15,30,
141,151,REVELLO ALMOND 170G,1,2,1,2,364.5,450,125,15,30,
142,152,REVELLO FRUIT & NUT 170G,1,2,1,2,299.7,370,125,15,30,
143,153,COOKING CHOCOLATE DARK 400G,1,2,1,2,283.5,350,125,15,30,
144,154,COOKING CHOCOLATE DARK 1.8KG,1,2,1,2,1053,1300,125,15,30,
145,987,CHOCOLATE-DUO,1,2,1,2,16.2,20,125,15,30,
146,1593,COOKING CHOCOLATE WHITE 1.8 KG,1,2,1,2,1215,1500,125,15,30,
147,1692,RAVE/CHAMP/TROPICA 13G,1,2,1,2,12.15,15,125,15,30,
148,1826,REVELLO DARK CHOCOLATE S/F,1,2,1,2,137.7,170,125,15,30,
149,1827,REVELLO DARK CHOCOLATE,1,2,1,2,121.5,150,125,15,30,
150,2022,CHOCOLATE FIVE STAR,1,2,1,2,57.85,65,125,15,30,
151,1645,COOKING CHOCOLATE DARK 1KG EAST-WEST,1,2,8,2,572,800,30,15,30,
152,1716,DRINKING-CHOCOLATE-500GM,1,2,8,2,1438,2020,30,15,30,
153,168,CHOCOLATE 10G RS:10,1,2,11,2,8.1,10,34,15,30,
154,204,MILK LARGE 160G,1,2,11,2,259.2,320,34,15,30,
155,206,CASHEWNUT 100G KANDOS,1,2,11,2,210.6,260,34,15,30,
156,207,CHOCONUT MINI 30G KANDOS,1,2,11,2,24.3,30,34,15,30,
157,208,CHOCONUT SMALL 50G KANDOS,1,2,11,2,40.5,50,34,15,30,
158,209,CHOCONUT LARGE 90G KANDOS,1,2,11,2,81,100,34,15,30,
159,210,CHOCO BUDDY 5G KANDOS,1,2,11,2,4.05,5,34,15,30,
160,824,BAR CHOCOLATE 45G KANDOS,1,2,11,2,81,100,34,15,30,
161,825,KANDOS BAR CHOCOLATE 20G,1,2,11,2,16.2,20,34,15,30,
162,826,21 COLLECTION MILK 200G KANDOS,1,2,11,2,364.5,450,34,15,30,
163,827,21 COLLE.HAZEL NUT 200G KANDOS,1,2,11,2,445.4,550,34,15,30,
164,828,21 COLLE.FRUIT& NUT 200G KANDOS,1,2,11,2,380.7,470,34,15,30,
165,829,PROMISES MINI 120G KANDOS,1,2,11,2,267.3,330,34,15,30,
166,830,SURPSISE 160G KANDOS,1,2,11,2,299.7,370,34,15,30,
167,1187,BAR CHOCOLATE CASHEW KANDOS,1,2,11,2,105.3,130,34,15,30,
168,1188,CRACKER JACK 45G,1,2,11,2,81,100,34,15,30,
169,1189,MILK CHOCOLATE 45G,1,2,11,2,81,100,34,15,30,
170,1268,21 COLLE.CASHEW NUT MILK CHOCOLATE,1,2,11,2,396.9,490,34,15,30,
171,1269,CHOCOLATE 37G RS:40,1,2,11,2,32.4,40,34,15,30,
172,1270,KATCH ATE 30G,1,2,11,2,40.5,50,34,15,30,
173,1271,COOKING CHOCOLATE G-B 1KG,1,2,11,2,607.5,750,34,15,30,
174,1272,COOKING CHOCOLATE G-A 200G,1,2,11,2,324,400,34,15,30,
175,1287,SUPER BLAND 160G,1,2,11,2,259.2,340,34,15,30,
176,1288,CHOCO PANUT 25G,1,2,11,2,24.3,30,34,15,30,
177,1659,COOKING CHOCOLATE A 1KG,1,2,11,2,1417.5,1750,34,15,30,
178,1765,CASEWNUT 45G KANDOS,1,2,11,2,97.2,120,34,15,30,
179,1793,CHOCOLATE S/L MILK,1,2,11,2,275.4,340,34,15,30,
180,1794,CHOCOLATE S/L FRUIT&NUT,1,2,11,2,299.7,370,34,15,30,
181,1845,CASHEWNUT 160G,1,2,11,2,315.9,390,34,15,30,
182,2035,MARS BARS CHOCOLATE33G,1,2,11,2,83.53,95,34,15,30,
183,2079,GRAM MULTTA,1,2,11,2,115,150,34,15,30,
184,2100,CHOCOLATE COCOA DARK,1,2,11,2,121.5,150,34,15,30,
185,2122,BAR CHOCOLATE WHITE CREAM,1,2,11,2,97.2,120,34,15,30,
186,2130,CHOCOLATE BUNTY,1,2,11,2,1.94,2,34,15,30,
187,2233,CHOCOLATE SUGER FREE,1,2,11,2,162,200,34,15,30,
188,1551,POLO,1,2,17,2,54,60,100,15,30,
189,605,MARS CHOCOLATE 18G,1,2,21,2,30.78,35,169,15,30,
190,467,KITKAT (L) 41.5G,1,2,45,2,192.5,220,117,15,30,
191,671,KITKAT(S) 20.5G,1,2,45,2,105,120,117,15,30,
192,1299,KINDER JOY,1,2,75,2,105,150,192,15,30,
193,14,CHICKEN-FULL,1,2,2,3,360,420,166,16,30,
194,15,CHICKEN-BREAST,1,2,2,3,500,620,166,16,30,
195,16,CHICKEN-THIGH,1,2,2,3,470,550,166,16,30,
196,590,CHICKEN-BACK QUARTER,1,2,2,3,410,520,166,16,30,
197,591,CHICKEN-DRUMSTICK,1,2,2,3,400,500,166,16,30,
198,1947,MUTTON CUBED,1,2,8,3,1725,2250,30,16,30,
199,1891,CHICKEN STOCK POWDER 100G,1,2,98,3,102,120,107,16,30,
200,17,LIFEBOY 50G,1,2,3,4,31.81,35,123,17,30,
201,19,LUX 100G,1,2,3,4,54.54,60,123,17,30,
202,20,VIM 100G,1,2,3,4,20,22,123,17,30,
203,21,VIM 200G,1,2,3,4,40,44,123,17,30,
204,22,VIM 400G,1,2,3,4,72.72,80,123,17,30,
205,23,VIM PROM 100G*3,1,2,3,4,54.54,60,123,17,30,
206,24,BABY SOAP 75G PEARS,1,2,3,4,50,55,123,17,30,
207,532,SUNLIGHT 120G*3,1,2,3,4,118.7,129,123,17,30,
208,533,SUNLIGHT 120G,1,2,3,4,41.4,45,123,17,30,
209,534,WONDERLIGHT 120G UNILEVER,1,2,3,4,32.51,35,123,17,30,
210,535,BABY SOAP 75*5 PEARS,1,2,3,4,200,220,123,17,30,
211,536,WONDERLIGHT BAR 650G UNILEVER,1,2,3,4,165.63,180,123,17,30,
212,1570,LIFEBOY CARE /LEMONFRESH,1,2,3,4,50.44,55,123,17,30,
213,2191,LUX BODYWASH 240ML,1,2,3,4,335.18,400,123,17,30,
214,2208,LIFEBUOY BYE 3 GET 1FREE,1,2,3,4,91.7,165,123,17,30,
215,409,SAL BAR SOAP 700G HARISCHANDRA,1,2,16,4,223.12,280,26,17,30,
216,960,DETTOL SOAP 70G,1,2,20,4,32.77,50,36,17,30,
217,446,BABY SOAP 75G CHERAMY,1,2,25,4,54.54,60,172,17,30,
218,453,VELVET SOAP,1,2,25,4,122.37,134,172,17,30,
219,1139,BABY SOAP 75*5 CHERAMY,1,2,25,4,199.1,220,172,17,30,
220,1561,VELVET SOAP 100G,1,2,25,4,47.59,55,172,17,30,
221,328,LAKBAR SOAP 650G,1,2,34,4,164.1,200,154,17,30,
222,329,KHOMBA HOTEL SOAP 20G,1,2,34,4,9.09,12,154,17,30,
223,330,RANI SOAP 100G SWADESHI,1,2,34,4,45.45,55,154,17,30,
224,331,LAKBAR 300G,1,2,34,4,93.33,105,154,17,30,
225,764,KHOMBA SOUP 70G,1,2,34,4,35.9,41,154,17,30,
226,1858,KHOMBA SOAP 70G N,1,2,34,4,50,55,154,17,30,
227,647,KEKULU SOAP 70G,1,2,48,4,35.83,40,180,17,30,
228,648,VISAKA SOAP 75G,1,2,48,4,35,40,180,17,30,
229,660,VENIREL 80G VENDOL,1,2,53,4,49.5,55,182,17,30,
230,25,RIN 200G,1,2,3,5,50,55,123,18,30,
231,26,RIN 500G,1,2,3,5,95.46,105,123,18,30,
232,27,RIN 1KG,1,2,3,5,200,220,123,18,30,
233,28,SURF EXCEL MATIC 1KG,1,2,3,5,340.91,375,123,18,30,
234,29,VIM POWDER 650G,1,2,3,5,81.81,90,123,18,30,
235,537,SUNLIDHT POWDER 70G,1,2,3,5,8.4,10,123,18,30,
236,538,SUNLIDHT POWDER 200G,1,2,3,5,31.81,35,123,18,30,
237,539,SUNLIDHT POWDER 400G,1,2,3,5,63.63,70,123,18,30,
238,540,SUNLIDHT POWDER 1KG,1,2,3,5,145.45,160,123,18,30,
239,541,RIN 25G,1,2,3,5,6.36,7,123,18,30,
240,542,SURF EXCEL MATIC 500G,1,2,3,5,190.91,210,123,18,30,
241,543,SURF EXCEL 20G,1,2,3,5,6.36,7,123,18,30,
242,544,SURF EXCEL  60G,1,2,3,5,18.18,20,123,18,30,
243,545,SURF EXCEL  150G,1,2,3,5,45.45,50,123,18,30,
244,546,SURF EXCEL  300G,1,2,3,5,104.54,115,123,18,30,
245,547,SURF EXCEL  500G,1,2,3,5,140.91,155,123,18,30,
246,548,SURF EXCEL  1KG,1,2,3,5,277.27,305,123,18,30,
247,549,SURF EXCEL  2KG,1,2,3,5,454.55,500,123,18,30,
248,1117,SURF EXCEL  80G,1,2,3,5,27.27,30,123,18,30,
249,2207,SURF EXCEL 30G,1,2,3,5,8.92,10,123,18,30,
250,858,DIVA DETERGENT POWDER 1KG,1,2,25,5,135.43,155,172,18,30,
251,1116,DIVA DETERGENT POWDER  400G,1,2,25,5,59.09,65,172,18,30,
252,2229,BABY WASH POWDER CHERAMY,1,2,25,5,218.18,240,172,18,30,
253,1326,HARPIC BLOW CLEAER 50G,1,2,65,5,196,220,187,18,30,
254,30,TEA BAG 50G CEYLONTA,1,2,3,6,163.63,180,123,19,30,
255,31,TEA BAG 50 LIPTON,1,2,3,6,175.5,195,123,19,30,
256,563,TEA 50G LAOJEE,1,2,3,6,50,55,123,19,30,
257,564,GREEN TEA BAG 1.7G LIPTON,1,2,3,6,131.82,145,123,19,30,
258,1053,TEA BAG 100 CEYLONTA,1,2,3,6,277.55,330,123,19,30,
259,1289,TEA 100G LAOJEE,1,2,3,6,109.09,120,123,19,30,
260,1591,TEA LAOJEE 200G,1,2,3,6,153.75,205,123,19,30,
261,1755,TEA 50G CEYLONTA,1,2,3,6,59.09,65,123,19,30,
262,1850,TEA BAG 100 LIPTON,1,2,3,6,336.36,370,123,19,30,
263,2226,TEA BAG 25 KOTAGALA,1,2,3,6,81,90,123,19,30,
264,1762,TEA BAG JONES,1,2,50,6,212.42,285,130,19,30,
265,2085,TEA BAG PCBT,1,2,50,6,200,240,130,19,30,
266,1057,TEA PUSHPA,1,2,74,6,700,800,191,19,30,
267,1521,GREEN TEA PUSPA 100G,1,2,74,6,120,170,191,19,30,
268,1732,TEA TALAWAKELLE,1,2,74,6,680,840,191,19,30,
269,1747,TEA WATAWALA 100G,1,2,74,6,95,110,191,19,30,
270,1760,TEA BOP TALAWAKELA,1,2,74,6,710,900,191,19,30,
271,2067,GREEN TEA PARADISE 75G,1,2,74,6,205,250,191,19,30,
272,2174,TEA B.O.P.F PUSHPA,1,2,74,6,880,900,191,19,30,
273,1292,TEA WATAWALA 50G,1,2,80,6,22.5,25,134,19,30,
274,1661,TEA KOTAGALA 400G,1,2,80,6,347.76,420,134,19,30,
275,1818,TEA KOTAGALA,1,2,80,6,765,900,134,19,30,
276,1910,TEA BAG ZASHA 100BAG,1,2,111,6,180,250,16,19,30,
277,1911,TEA BAG WISHDAM 100BAG,1,2,111,6,200,340,16,19,30,
278,2014,TEA BAG CINNAMAN,1,2,111,6,128,150,16,19,30,
279,33,SUNSILK 90ML,1,2,3,7,130.04,145,123,20,30,
280,34,SUNSILK CO-CREATIONS 80ML,1,2,3,7,139.01,155,123,20,30,
281,55,LIFEBOY SHAMPOO 90ML,1,2,3,7,107.62,120,123,20,30,
282,555,CLEAR ICE COOL 90ML,1,2,3,7,139.01,155,123,20,30,
283,556,CLEAR WOMEN 90ML,1,2,3,7,134.53,150,123,20,30,
284,557,LIFEBOY SHAMPOO (HLTH) 90ML,1,2,3,7,103.16,115,123,20,30,
285,558,LIFEBOY SHMPOO 90ML,1,2,3,7,98.65,110,123,20,30,
286,559,LIFE BOY 5ML,1,2,3,7,6.27,7,123,20,30,
287,560,SUNSILK 180ML,1,2,3,7,228.7,265,123,20,30,
288,561,CLEAR MEN 90ML,1,2,3,7,165.82,185,123,20,30,
289,562,DOVE 80ML INTENSE REPAIR,1,2,3,7,166.66,200,123,20,30,
290,1454,CLEAR SHAMPOO 6.5ML,1,2,3,7,7.27,8,123,20,30,
291,1874,SUNSLIC 6ML,1,2,3,7,7.17,8,123,20,30,
292,1988,SUNSILK CONDITIONER 80ML,1,2,3,7,139.01,155,123,20,30,
293,2012,DOVE 6ML,1,2,3,7,8.96,10,123,20,30,
294,2061,DOVE 80ML DAILY SHINE,1,2,3,7,158.34,190,123,20,30,
295,2062,DOVE 80ML HAIRFALL,1,2,3,7,154.15,185,123,20,30,
296,2088,BABY SHAMPOO 120ML PEARS,1,2,3,7,107.63,120,123,20,30,
297,2095,SUNSILK PFT STRT,1,2,3,7,237.67,265,123,20,30,
298,2137,DOVE HRF/ IRT CONDITIONER 80ML,1,2,3,7,154.17,185,123,20,30,
299,2161,DOVE SHAMPOO HAIR THERAPY,1,2,3,7,500,600,123,20,30,
300,2162,DOVE CONDITIONER,1,2,3,7,308.33,370,123,20,30,
301,2169,CLEAR IC/CMP 170ML,1,2,3,7,269.06,300,123,20,30,
302,2170,DOVE SHAMPOO 180ML,1,2,3,7,308.33,370,123,20,30,
303,2171,LIFEBOY SHAMPOO 175ML,1,2,3,7,188.34,210,123,20,30,
304,2183,SUNSILK CONDITIONER 80ML,1,2,3,7,147.98,165,123,20,30,
305,2209,LIFEBOY SHAMPO 5ML N,1,2,3,7,5.38,6,123,20,30,
306,1356,HEAD&SHOULDER 70ML,1,2,9,7,180,200,52,20,30,
307,1357,PANTENE SHAMPOO 70G,1,2,9,7,400,185,52,20,30,
308,1535,PANTENE SHAMPOO 170G,1,2,9,7,400,460,52,20,30,
309,767,CHICK SHOMPOO 90ML,1,2,14,7,118.67,145,60,20,30,
310,768,MEERA 80ML DELMEGE,1,2,14,7,140.8,170,60,20,30,
311,444,KUMARIKA SHAMPOO 6.5ML,1,2,25,7,4.5,6,172,20,30,
312,450,KUMARIKA SHAMPOO 100ML,1,2,25,7,121.08,135,172,20,30,
313,457,BABY SHAMPOO 100ML CHERAMY,1,2,25,7,107.62,120,172,20,30,
314,458,DANDEX FAMILY SHAMPOO 100ML,1,2,25,7,103.14,115,172,20,30,
315,459,DANDEX FAMILY SHAMPOO 200ML,1,2,25,7,193.6,220,172,20,30,
316,460,DANDEX PLUS SHAMPOO 200ML,1,2,25,7,188.34,210,172,20,30,
317,461,DANDEX PLUS SHAMPOO 100ML,1,2,25,7,112.11,125,172,20,30,
318,1365,CLEAN & CLEAR 500ML,1,2,25,7,200,220,172,20,30,
319,1456,DOMEX 6ML,1,2,25,7,3.75,5,172,20,30,
320,1559,DANDEX 6.5ML,1,2,25,7,3.75,5,172,20,30,
321,2231,MEERA HAIR WASH POWDER 120G,1,2,25,7,207,230,172,20,30,
322,1838,PANTENE F/N/L 170ML,1,2,42,7,373.5,415,178,20,30,
323,1839,PANTENE A/D 70ML,1,2,42,7,191.7,213,178,20,30,
324,1807,PANTENE SHAMPOO HFC 340ML,1,2,43,7,697.5,804,179,20,30,
325,2097,BABY BATH 200ML JOHNSON'S,1,2,75,7,350,450,192,20,30,
326,572,TOOTH BRUSH(SIGNAL FIGHTER),1,2,3,8,42.49,50,123,21,30,
327,573,TOOTH BRUSH JUIOR (SIGNAL),1,2,3,8,40.35,45,123,21,30,
328,1534,TOOTH BRUSH 1*2 PRO(SIGNAL),1,2,3,8,72.72,80,123,21,30,
329,1536,TOOTH BRUSH CLOGARD,1,2,3,8,34.06,47,123,21,30,
330,2089,TOOTH BRUSH(SIGNAL TRCL),1,2,3,8,38.24,45,123,21,30,
331,859,TOOTH BRUSH CHOOTY CLOGARD,1,2,25,8,39.13,45,172,21,30,
332,212,TOOTH BRUSH (DANTA),1,2,42,8,45.25,60,178,21,30,
333,45,SIGNAL 160G,1,2,3,9,118.18,130,123,22,30,
334,46,SIGNAL 70G,1,2,3,9,68.18,75,123,22,30,
335,51,CLOSEUP 120G,1,2,3,9,136.66,150,123,22,30,
336,531,CLOSEUP 40G,1,2,3,9,59.09,65,123,22,30,
337,553,SIGINAL 120G,1,2,3,9,100,110,123,22,30,
338,554,SIGNAL 40G,1,2,3,9,40.91,45,123,22,30,
339,1567,CLOSEUP 80G,1,2,3,9,100,110,123,22,30,
340,1987,SIGNAL 70G (HERBAL),1,2,3,9,63.63,80,123,22,30,
341,1989,SIGNAL 40G (HERBAL),1,2,3,9,45.45,50,123,22,30,
342,1990,SIGNAL 160G (HERBAL),1,2,3,9,100,110,123,22,30,
343,449,CLOGARD MOUTHWASH 200ML,1,2,25,9,175,203,172,22,30,
344,860,CLOGARD TOOTH PASTE 40G,1,2,25,9,37.84,45,172,22,30,
345,861,CLOGARD TOOTH PASTE 200G,1,2,25,9,132.72,150,172,22,30,
346,862,CLOGARD TOOTH GEL 40G,1,2,25,9,59,65,172,22,30,
347,1157,CLOGARD TOOTH PASTE 120G,1,2,25,9,85.72,110,172,22,30,
348,1158,CLOGARD TOOTH PASTE 70G,1,2,25,9,63.63,75,172,22,30,
349,1501,CLOGARD TOOTH PASTE,1,2,25,9,17.5,20,172,22,30,
350,2108,CLOGARD TOOTH PASTE 120G FBG,1,2,25,9,121.56,156,172,22,30,
